,Pension - Accumulated Benefit Obligation,Pension - Long-Term Asset,Pension Actual Return on Plan Assets,Pension Beginning Plan Assets,Pension Employer Contribution,Employer Contributions - Expected Next Year,Pension - Current Liability,Pension Benefits Paid,Pension - Projected Benefit Obligation,Pension Plans - Interest Cost,Pension Plan Assets,Pension Plans - Other Periodic Cost Components (Net),Periodic Postretirement Benefit Cost (Net),Pension Plans - Rate of Compensation Increase,Pension Plans - Anticipated Long-Term Rate of Return on Plan Assets,Pension Plans - Return on Plan Assets (Expected),Pension Plans - Service Cost,Postretirement - Long-Term Asset,Post Retirement Actual Return on Plan Assets,Postretirement Benefit Asset,Postretirement Benefit Obligation,Postretirement Employer Contributions,Postretirement Interest Cost,Postretirement - Current Liability,Postretirement - Long-Term Liability,Postretirement Other Adjustments (Plan Assets),Postretirement Other Adjustments (Net Benefit Asset/Liability),Postretirement Net Total Other Costs,Postretirement Benefits Paid,Postretirement Participant Contributions,Postretirement Prior Service,Postretirement Service Cost,Global Company Key,Record_Date
3036,56.6,0.0,7.773,43.056,2.283,40.81427289719626,7.044454693729613,2.283,59.642,2.02,50.829,1.19,-0.725916288989603,3.0,7.0,-3.055,0.385,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18358,2019-12-31
3037,62.7,0.0,6.216,50.829,1.266,40.81427289719626,7.044454693729613,2.34,67.512,1.86,55.971,1.618,-0.725916288989603,3.0,7.0,-3.548,0.36,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18358,2020-12-31
3038,60.2,4.765,5.852,55.971,0.336,40.81427289719626,7.044454693729613,2.463,65.326,1.659,59.696,1.663,-0.725916288989603,3.0,6.5,-3.569,0.322,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18358,2021-12-31
3039,44.7,8.001,-7.838,59.696,0.336,40.81427289719626,7.044454693729613,4.009,47.378,1.821,48.185,1.388,-0.725916288989603,3.0,6.5,-3.81,0.222,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18358,2022-12-31
3040,2007.997043255913,0.0,2.427,16.549,0.0,0.0,7.044454693729613,0.841,20.779,0.631,18.135,0.552,-0.725916288989603,4.0,6.5,-1.087,0.325,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18385,2019-12-31
3041,2007.997043255913,0.0,1.727,18.135,1.0,0.0,7.044454693729613,1.4,22.511,0.525,19.462,0.904,-0.725916288989603,4.0,6.5,-1.079,0.332,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18385,2020-12-31
3042,2007.997043255913,0.0,1.518,19.462,0.0,0.0,7.044454693729613,2.518,19.002,0.374,18.462,1.135,-0.725916288989603,5.0,6.25,-1.115,0.419,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18385,2021-12-31
3043,2007.997043255913,0.0,-2.733,18.462,0.0,0.0,7.044454693729613,1.95,13.865,0.672,13.779,0.598,-0.725916288989603,6.0,6.0,-0.994,0.342,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18385,2022-12-31
3048,20.4,136.81829301033792,3.3,21.5,0.5,40.81427289719626,7.044454693729613,0.3,20.4,0.0,22.7,0.0,-0.725916288989603,2.5,5.136904919479373,4.0,-1.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18441,2021-12-31
3049,13.5,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,18.3,54.008472518844215,24.3,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18441,2022-12-31
3050,2007.997043255913,1166.238,-88.269,13964.554,132.125,147.924,0.0,712.4,13530.27,8.504,12927.468,-2.063,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,120.536,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18467,2020-03-31
3051,2007.997043255913,1001.762,906.71,12576.859,139.554,204.77,0.0,636.091,14509.056,-2.387,14154.659,1.329,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,119.79,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18467,2021-03-31
3052,2007.997043255913,1149.117,362.046,12891.962,182.806,193.206,0.0,730.803,12991.809,1.738,13185.913,-19.393,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,100.909,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18467,2022-03-31
3053,2007.997043255913,615.951,-1993.5,12044.988,165.371,162.866,0.0,579.272,9931.409,-2.768,9831.761,-0.797,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,87.732,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18467,2023-03-31
3054,23.854,2.42,2.201,14.85,0.844,0.7,0.077,1.197,24.249,0.667,16.912,0.207,-0.018,3.0369617956064947,5.5,-0.611,0.092,0.0,0.0,-1.287,1.287,0.118,0.05,0.132,1.155,0.0,-0.0892080745341601,-0.068,0.118,0.0,-18.609389578333904,0.0,18479,2019-12-31
3059,2007.997043255913,2.222,5.645,52.016,0.004,0.0,0.0,2.259,53.642,1.881,55.255,0.151,-0.725916288989603,3.0,5.136904919479373,-1.982,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18582,2019-11-30
3060,2007.997043255913,1.945,3.51,55.255,0.041,0.0,0.0,2.711,54.989,1.542,55.752,0.343,-0.725916288989603,3.0,5.136904919479373,-1.585,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18582,2020-11-30
3061,2007.997043255913,10.397,5.781,55.752,0.048,0.0,0.0,2.721,48.279,1.394,58.676,0.184,-0.725916288989603,3.0,5.136904919479373,-1.413,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18582,2021-11-30
3062,2007.997043255913,11.62,-4.205,58.676,0.0,0.0,0.0,2.134,40.324,1.605,51.944,0.393,-0.725916288989603,3.0,5.136904919479373,-1.952,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18582,2022-11-30
3068,2007.997043255913,0.0,6.0,52.0,0.0,5.0,1.0,5.0,93.0,4.0,53.0,0.0,-0.725916288989603,3.0369617956064947,5.5,-3.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18683,2020-01-31
3069,2007.997043255913,0.0,5.0,53.0,9.0,1.0,1.0,6.0,84.0,2.0,55.0,1.0,-0.725916288989603,3.0369617956064947,5.5,-3.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18683,2021-01-29
3070,2007.997043255913,0.0,4.0,55.0,1.0,1.0,1.0,6.0,76.0,2.0,54.0,0.0,-0.725916288989603,3.0369617956064947,5.5,-3.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18683,2022-01-28
3071,2007.997043255913,0.0,-3.0,54.0,1.0,1.0,1.0,6.0,62.0,2.0,46.0,0.0,-0.725916288989603,3.0369617956064947,5.25,-3.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18683,2023-02-03
3075,96.27,0.0,-2.99,69.879,2.622,40.81427289719626,0.332,2.234,97.832,0.527,72.063,3.849,-0.725916288989603,2.8,5.4,-3.878,1.426,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18699,2020-09-30
3076,95.09,0.855,7.383,72.063,3.049,3.8,0.367,2.786,96.512,0.692,78.385,4.134,-0.725916288989603,2.8,5.0,-3.643,1.127,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18699,2021-09-30
3077,57.31,19.234,2.348,78.385,3.007,3.1,0.348,2.343,58.129,0.55,67.581,1.339,-0.725916288989603,3.6,5.0,-3.712,1.016,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18699,2022-09-30
3078,2007.997043255913,142.273,138.492,2250.33,46.955,44.572,0.0,135.317,2770.959,54.008472518844215,2312.615,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18729,2019-12-31
3079,2007.997043255913,186.686,98.421,2408.128,44.286,45.8,0.0,149.165,2831.822,54.008472518844215,2377.601,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18729,2020-12-31
3080,2007.997043255913,183.716,84.138,2155.262,42.848,43.454,0.0,112.251,2532.715,54.008472518844215,2178.33,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18729,2021-12-31
3081,2007.997043255913,163.992,-134.16,1901.849,40.418,53.992,0.0,103.828,1976.77,54.008472518844215,1700.305,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18729,2022-12-31
3082,3.7,0.0,0.578,3.036,0.027,0.0,7.044454693729613,0.255,3.706,0.124,3.386,0.205,-0.725916288989603,3.0369617956064947,6.5,-0.192,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18732,2019-12-31
3083,3.7,0.0,0.332,3.386,0.0,0.0,7.044454693729613,0.49,3.678,0.102,3.228,0.366,-0.725916288989603,3.0369617956064947,6.5,-0.191,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18732,2020-12-31
3084,3.2,0.005,0.366,3.228,0.0,0.0,7.044454693729613,0.443,3.165,0.07,3.151,0.307,-0.725916288989603,3.0369617956064947,6.5,-0.18,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18732,2021-12-31
3085,2.2,0.274,-0.396,3.151,0.0,0.0,7.044454693729613,0.329,2.246,0.073,2.426,0.167,-0.725916288989603,3.0369617956064947,6.5,-0.175,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18732,2022-12-31
3086,2007.997043255913,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,0.0,127.78401471038921,8.485,0.113,0.0,0.0,-0.725916288989603,5.0,5.136904919479373,-93.69901283491096,1.556,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18750,2019-12-31
3087,2007.997043255913,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,0.0,127.78401471038921,6.167,0.095,0.0,0.0,-0.725916288989603,5.0,5.136904919479373,-93.69901283491096,2.232,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18750,2020-12-31
3088,2007.997043255913,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,0.0,127.78401471038921,5.531,0.051,0.0,0.0,-0.725916288989603,5.0,5.136904919479373,-93.69901283491096,1.324,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18750,2021-12-31
3089,2007.997043255913,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,0.0,127.78401471038921,3.708,0.073,0.0,0.0,-0.725916288989603,5.0,5.136904919479373,-93.69901283491096,1.756,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18750,2022-12-31
3090,2007.997043255913,5.066,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,5.07,127.78401471038921,5.777,0.119,0.0,0.073,-0.725916288989603,3.0,5.136904919479373,0.0,0.046,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18842,2020-03-28
3091,2007.997043255913,5.707,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,5.712,127.78401471038921,5.985,0.083,0.0,0.141,-0.725916288989603,3.0,5.136904919479373,0.0,0.085,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18842,2021-04-03
3092,2007.997043255913,3.747,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,3.763,127.78401471038921,4.553,0.101,0.0,-0.551,-0.725916288989603,3.0,5.136904919479373,0.0,0.019,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18842,2022-04-02
3093,2007.997043255913,3.743,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,3.754,127.78401471038921,3.402,0.094,0.0,0.086,-0.725916288989603,0.0,5.136904919479373,0.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18842,2023-04-01
3094,2007.997043255913,0.0,0.978,6.022,0.504,0.2,7.044454693729613,0.645,7.944,0.278,6.859,0.156,-0.725916288989603,3.0,7.0,-0.393,0.103,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18946,2019-12-31
3095,2007.997043255913,0.0,0.764,6.859,0.154,0.0,7.044454693729613,0.532,8.539,0.203,7.245,0.145,-0.725916288989603,3.0,7.0,-0.449,0.106,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18946,2020-12-31
3096,2007.997043255913,0.0,0.711,7.245,0.154,0.0,7.044454693729613,0.419,8.199,0.141,7.691,0.166,-0.725916288989603,3.0,7.0,-0.479,0.108,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18946,2021-12-31
3097,2007.997043255913,0.0,-0.999,7.691,0.154,0.0,7.044454693729613,0.422,6.237,0.173,5.713,0.353,-0.725916288989603,3.0,7.0,-0.506,0.097,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18946,2022-12-31
3098,76.159,0.0,9.017,50.885,0.49,0.603,7.044454693729613,3.574,76.159,2.99,56.818,-0.01,-0.725916288989603,3.0369617956064947,5.8,-2.86,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18948,2019-12-31
3099,84.244,0.0,7.722,56.818,0.472,0.613,7.044454693729613,3.697,84.244,2.525,61.315,0.0,-0.725916288989603,3.0369617956064947,6.0,-3.315,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18948,2020-12-31
3100,79.845,0.0,10.74,61.315,0.472,0.625,7.044454693729613,3.719,79.842,2.099,68.808,0.221,-0.725916288989603,3.0369617956064947,6.0,-3.582,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18948,2021-12-31
3101,72.027,0.0,-9.292,68.808,2.443,2.476,7.044454693729613,5.767,72.027,2.642,56.192,0.0,-0.725916288989603,3.0369617956064947,6.0,-4.027,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,18948,2022-12-31
3106,279.0,391.0,129.0,1656.0,0.0,0.0,0.0,15.0,295.0,11.0,686.0,8.0,-11.0,4.64,8.65,-54.0,6.0,106.0,38.0,106.0,121.0,12.0,5.0,0.0,0.0,-126.0,44.0,-1.0,8.0,0.0,-49.0,1.0,18965,2019-12-31
3107,99.098,136.81829301033792,14.752,74.229,9.0,40.81427289719626,7.044454693729613,7.045,107.294,3.264,90.936,1.695,0.755,5.875,6.0,-4.315,1.842,24.42853837924579,0.708,-30.889,54.065,0.0,1.829,11.252293878825734,178.89253634420098,0.0,-0.0892080745341601,-1.043,1.731,0.0,-18.609389578333904,0.997,19021,2019-12-31
3108,86.708,136.81829301033792,4.481,90.936,0.0,40.81427289719626,7.044454693729613,30.415,90.652,2.657,65.002,9.9,1.356,5.875,5.75,-5.079,1.986,24.42853837924579,0.736,-36.9,60.364,0.0,1.664,11.252293878825734,178.89253634420098,0.0,-0.0892080745341601,-0.716,0.448,0.0,-18.609389578333904,1.277,19021,2020-12-31
3109,75.012,136.81829301033792,10.547,65.002,9.3,40.81427289719626,7.044454693729613,13.425,79.168,1.143,71.424,2.84,1.942,5.875,5.0,-3.119,1.229,24.42853837924579,0.697,-33.61,56.363,0.0,1.336,11.252293878825734,178.89253634420098,0.0,-0.0892080745341601,-0.01,1.408,0.0,-18.609389578333904,1.261,19021,2021-12-31
3110,39.058,136.81829301033792,-0.598,71.424,1.7,40.81427289719626,7.044454693729613,19.409,40.796,1.544,53.117,-2.435,1.246,6.375,5.25,-3.608,0.894,24.42853837924579,0.632,-26.92,49.059,0.0,1.465,11.252293878825734,178.89253634420098,0.0,-0.0892080745341601,-0.704,1.246,0.0,-18.609389578333904,1.168,19021,2022-12-31
3112,90.6,51.988,18.12,109.746,1.372,40.81427289719626,7.044454693729613,6.243,90.586,3.942,122.995,2.636,0.329,3.0,7.0,-7.48,1.723,0.0,0.0,-6.083,6.083,0.511,0.272,11.252293878825734,6.083,0.0,0.125,0.05,0.712,0.201,0.094,0.007,19094,2019-12-31
3113,90.2,57.456,12.449,122.995,1.932,40.81427289719626,7.044454693729613,8.813,90.194,3.237,128.563,1.502,0.272,3.0,7.0,-8.41,1.84,0.0,0.0,-5.999,5.999,0.496,0.213,11.252293878825734,5.999,0.0,0.317,0.051,0.669,0.173,0.043,0.008,19094,2020-12-31
3114,88.9,65.638,12.523,128.563,1.341,40.81427289719626,7.044454693729613,6.56,88.919,2.717,135.867,1.322,0.222,3.0,7.0,-8.786,2.069,0.0,0.0,-5.152,5.152,0.475,0.163,11.252293878825734,5.152,0.0,-0.226,0.051,0.635,0.16,-0.008,0.008,19094,2021-12-31
3115,75.9,53.031,-17.26,135.867,1.319,40.81427289719626,7.044454693729613,6.61,75.94,2.765,113.316,0.731,0.183,3.0,6.7,-8.884,2.024,0.0,0.0,-4.183,4.183,0.451,0.17,11.252293878825734,4.183,0.0,-0.921,0.006,0.598,0.147,-0.014,0.007,19094,2022-12-31
3116,2007.997043255913,96.624,399.647,9631.789,208.852,40.81427289719626,0.0,658.275,12617.224,239.437,8493.981,150.238,-0.725916288989603,3.0,4.0,-399.647,295.542,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,19113,2020-03-31
3117,2007.997043255913,269.796,340.708,8263.614,296.965,40.81427289719626,0.0,548.19,12909.846,216.804,10851.286,163.361,-0.725916288989603,3.0,4.0,-340.708,250.239,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,19113,2021-03-31
3118,2007.997043255913,465.195,418.339,9872.181,193.198,40.81427289719626,0.0,528.324,11404.664,199.267,10296.4,-49.854,-0.725916288989603,3.0,4.0,-401.647,194.45,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,19113,2022-03-31
